1.249998,4.25794,3.824601,6.451423,5.794851
3.049998,7.612677,6.837927,6.451423,5.794851
1.999997,10.83838,4.215881,6.451423,-6.79485
3.499998,0,0,0,0
1.249998,0,0,0,0
3.199998,2.832949,1.895478,7.869305,5.265216
4.549999,6.767605,4.528084,7.869305,5.265216
6.65,8.184079,7.002734,-19.67326,-6.58152
5.9,-1.65255,3.211974,-19.67326,-7.58152
1.999997,-7.947992,-0.4271555,19.67326,-3.79076
-1.750002,1.888637,-2.322536,19.67326,-3.79076
-4.150003,8.577544,-4.104193,-19.67326,-1.89538
-6.100005,-1.259085,-5.051883,-19.67326,-1.89538
-6.100005,-8.734922,-5.961665,19.67326,-0.94769
-4.450004,1.101707,-6.43551,19.67326,-0.94769
-6.250005,9.364474,-6.899879,-19.67326,-0.473845
-6.5,-0.4721545,-7.009412,-19.67326,1
-6.5,-9.128387,-6.499412,19.67326,0.5
-3.949998,0.7082413,-6.249406,19.67326,0.5
-5.449999,9.757939,-5.999401,-19.67326,0.25
-6.35,-0.07868928,-5.874398,-19.67326,0.25
-3.349998,-9.915318,-5.749395,-19.67326,0.25
-3.349998,-0.07868916,-5.684393,19.67326,0.125
-4.849999,9.757939,-5.621892,19.67326,0.125
-5.75,0.314776,-5.586897,-19.67326,0.0625
-3.499998,-9.521852,-5.555652,-19.67326,0.0625
-3.499998,-0.4721544,-5.538774,19.67326,0.03125
-4.249999,9.757939,-5.522521,19.67326,0.03125
-6.5,0.7082412,-5.514087,-19.67326,0.015625
-3.499998,-9.128387,-5.506279,-19.67326,0.015625
-3.499998,-0.8656197,-5.501901,19.67326,0.0078125
-4.249999,9.364474,-5.497835,19.67326,0.0078125
-6.5,1.101707,-5.495645,-19.67326,0.00390625
-3.949998,-8.734922,-5.49369,-19.67326,0.00390625
-3.949998,-1.259085,-5.492556,19.67326,0.001953125
-5.149999,8.577544,-5.491579,19.67326,0.001953125
-3.949998,1.888637,-5.490992,-19.67326,0.0009765625
-3.199998,-7.947992,-5.490503,-19.67326,0.0009765625
-3.199998,-2.046016,-5.490205,19.67326,0.0004882813
-4.099998,7.790614,-5.489966,19.67326,0.0004882813
-6.5,2.675568,-5.489814,-19.67326,0.0002441406
-3.499998,-7.161062,-5.489695,-19.67326,0.0002441406
-3.499998,-2.439481,-5.489614,19.67326,0.0001220703
-3.499998,7.397149,-5.489554,19.67326,0.0001220703
-6.5,0,0,0,0
-3.799998,0,0,0,0
-0.1999975,-2.140764,1.830094,-7.135882,6.100314
-0.1999975,-5.708707,4.880251,-7.135882,6.100314
-0.1999975,-9.276649,6.366334,-7.135882,-7.100314
-2.599998,-3.068427,2.141646,17.83971,-8.875392
-3.499998,5.851427,-2.29605,17.83971,-8.875392
-5.9,5.494633,-5.668696,-17.83971,-4.437696
-4.999999,-3.425221,-6.129969,-17.83971,5.437696
-1.249997,-8.063547,-3.683001,17.83971,2.718848
-0.9499974,1.213103,-2.269197,17.83971,2.718848
-1.399997,10.13296,-0.909772,17.83971,2.718848
0.5500024,1.213102,-0.2028716,-17.83971,1.359424
-1.399997,-7.706753,0.4768404,-17.83971,1.359424
-1.399997,-3.782015,0.9254508,17.83971,0.679712
-0.9499974,5.137838,1.265308,17.83971,0.679712
2.050002,6.208221,1.537192,-17.83971,0.339856
0.8500025,-2.711633,1.707119,-17.83971,0.339856
0.7000026,-8.777136,1.86685,17.83971,0.169928
-0.04999736,0.1427202,1.951814,17.83971,0.169928
0.8500025,9.062576,2.036779,17.83971,0.169928
3.700003,1.926691,2.087756,-17.83971,0.084964
-0.04999736,-6.993164,2.130236,-17.83971,0.084964
-0.4999973,-4.495604,2.159974,17.83971,0.042482
0.1000026,4.42425,2.181217,17.83971,0.042482
1.600002,6.92181,2.199061,-17.83971,0.021241
0.2500026,-1.998045,2.209683,-17.83971,0.021241
0.2500026,-9.490725,2.220092,17.83971,0.0106205
2.050002,-0.570868,2.225403,17.83971,0.0106205
3.100003,8.348988,2.230714,17.83971,0.0106205
3.100003,2.640279,2.23411,-17.83971,0.00531025
4.150003,-6.279575,2.236763,-17.83971,0.00531025
3.700003,-5.209192,2.238727,17.83971,0.002655125
3.700003,3.710661,2.240056,17.83971,0.002655125
3.700003,0,0,0,0
3.550003,0,0,0,0
2.650002,0.3082258,0.2351012,7.705646,5.87753
2.650002,4.31516,3.291417,7.705646,5.87753
4.600004,8.167981,6.230178,7.705646,5.87753
6.5,4.700437,4.40518,-19.26411,-8.596911
3.049998,-4.931621,0.1067246,-19.26411,-8.596911
-0.7000024,-7.066714,-5.070518,11.97326,-11.31556
-1.450002,-1.080083,-3.186339,11.97326,12.31556
2.449997,5.146012,3.21775,11.97326,12.31556
4.549999,11.13264,6.51295,11.97326,6.657778
1.699997,0,0,0,0
3.499998,0,0,0,0
0.1999975,2.918714,-2.447362,6.633442,-5.562186
-2.500003,6.368105,-5.339698,6.633442,-5.562186
-3.850003,9.684823,-5.958405,6.633442,6.562186
-6.5,-2.980203,0.8558306,-30.5211,22.41022
-4.999999,0,-0.2,0,-1
-1.249997,0,-0.6999999,0,-1
-0.4999975,1.410491,-2.22975,7.052454,-6.14875
-0.4999975,4.936718,-5.304121,7.052454,-6.14875
-2.149997,8.462942,-5.738996,7.052454,7.148749
-5.75,4.79567,-1.66421,-17.63114,8.935937
-4.249999,-4.019898,2.803759,-17.63114,8.935937
-0.3499975,0,0,0,0
-0.3499975,0,0,0,0
-0.6499975,0.6226695,0.4806266,7.783369,6.007833
-1.249997,4.514353,3.484544,7.783369,6.007833
2.500003,8.406036,6.488463,7.783369,6.007833
5.950005,0,0,0,0
2.800003,0,0,0,0
-0.6499975,1.031131,-0.8997682,6.444567,-5.623551
-0.0499976,4.253413,-3.711545,6.444567,-5.623551
-2.449998,7.475699,-6.523322,6.444567,-5.623551
-5.149999,8.184597,-4.290667,-16.11142,8.279439
-5.299999,-0.1933414,0.01464203,-16.11142,8.279439
-1.549997,-8.249051,4.154362,-16.11142,8.279439
0.4000024,-3.415625,6.720985,16.11142,4.139719
1.750002,4.640085,5.099072,16.11142,-5.139719
0.4000025,0,0,0,0
2.050002,0,0,0,0
2.050002,-0.3979011,0.419348,-6.631686,6.989133
0.4000026,-3.846377,4.053698,-6.631686,6.989133
1.750002,-7.16222,6.669573,-6.631686,-7.989133
1.750002,-8.820148,2.555166,16.57922,-9.986417
-1.999997,-0.5305392,-2.438042,16.57922,-9.986417
-4.849999,7.75907,-7.031796,16.57922,9.986417
-1.399997,0,0,0,0
-2.749998,0,0,0,0
0.5500024,1.74591,1.701174,6.235392,6.075624
4.300004,4.863606,4.738985,6.235392,6.075624
4.150003,7.981298,6.481671,6.235392,-7.075624
3.100003,7.045996,2.483945,-15.58848,-8.844529
-0.6499975,-0.7482424,-1.93832,-15.58848,-8.844529
-0.7999975,-8.54248,-6.360582,-15.58848,-8.844529
-1.549997,0,0,0,0
-0.1999976,0,0,0,0
1.900002,2.006725,1.693115,6.271014,5.290983
1.900002,5.142231,4.338607,6.271014,5.290983
4.600004,8.277735,6.9841,6.271014,5.290983
6.5,6.333724,3.975881,-15.67753,-7.863729
2.599998,-1.818593,-0.1132568,-15.67753,-7.863729
-1.150002,-9.657358,-4.04512,-15.67753,-7.863729
-3.850003,-2.445694,-6.168324,15.67753,-3.931864
-3.850003,5.393073,-5.849687,15.67753,4.931864
-3.850003,6.960825,-3.827625,-15.67753,2.465932
-3.850003,-1.191491,-2.545342,-15.67753,2.465932
-3.850003,-9.030256,-1.312377,-15.67753,2.465932
-2.200002,-3.072795,-0.5972565,15.67753,1.232966
-1.900002,4.765972,0.01922674,15.67753,1.232966
0.04999736,0,0,0,0
0.7999973,0,0,0,0
1.549997,0.4307061,-0.3569066,7.178435,-5.948444
2.599998,4.019925,-3.331129,7.178435,-5.948444
-1.300002,7.752706,-6.424322,7.178435,-5.948444
-5.050004,0,0,0,0
-6.400005,0,0,0,0
-3.250003,0.4430789,-0.367577,7.384649,-6.126284
-0.4000024,4.135402,-3.430719,7.384649,-6.126284
-4.000003,7.827731,-6.493861,7.384649,-6.126284
-6.5,6.055412,-3.919664,-18.46162,8.907855
-3.649998,-3.1754,0.5342631,-18.46162,8.907855
-2.149997,0,0,0,0
-2.149997,0,0,0,0
-2.149997,-0.1382137,0.1255111,-6.910684,6.275553
-2.149997,-3.731769,3.3888,-6.910684,6.275553
-2.149997,-7.187109,6.526579,-6.910684,6.275553
-2.149997,-8.431038,4.118402,17.27671,-9.094441
-2.149997,0.2073194,-0.4288189,17.27671,-9.094441
-4.849999,8.845676,-4.976038,17.27671,-9.094441
-6.5,2.280524,-6.62398,-17.27671,5.547221
-2.749998,-6.357832,-3.850372,-17.27671,5.547221
-1.549997,-4.975695,-1.742428,17.27671,2.77361
-1.849997,3.662662,-0.3556221,17.27671,2.77361
1.000002,7.463539,0.8647665,-17.27671,1.386805
1.750002,-1.174818,1.558169,-17.27671,1.386805
1.450002,-9.813175,2.251571,-17.27671,1.386805
0.2500026,-1.865886,2.62601,17.27671,0.6934026
1.300002,6.772471,2.972712,17.27671,0.6934026
4.600004,4.35373,3.215402,-17.27671,0.3467013
2.200002,-4.284626,3.38875,-17.27671,0.3467013
1.600002,-7.394435,3.537831,17.27671,0.1733506
1.600002,1.243922,3.624508,17.27671,0.1733506
2.650002,9.882279,3.711185,17.27671,0.1733506
4.900004,1.243922,3.756257,-17.27671,0.08667532
4.900004,-7.73997,3.801329,-17.27671,0.08667532
4.150003,-3.939092,3.82993,17.27671,0.04333766
4.150003,4.699265,3.851597,17.27671,0.04333766
4.450004,6.426936,3.869364,-17.27671,0.02166883
4.150003,-2.211421,3.8802,-17.27671,0.02166883
6.250005,-9.467641,3.89082,17.27671,0.01083442
6.250005,-0.8292832,3.896238,17.27671,0.01083442
5.500004,7.809074,3.901656,17.27671,0.01083442
2.500002,2.971593,3.905229,-17.27671,0.005417208
5.500004,-5.666764,3.907935,-17.27671,0.005417208
6.5,-5.666763,3.9101,17.27671,0.002708604
6.5,2.971593,3.911453,17.27671,0.002708604
4.999999,0,0,0,0
4.549999,0,0,0,0
3.649998,0,0,0,0
0.6499975,3.632891,3.510119,6.986328,6.750232
0.9499974,7.126057,6.885232,6.986328,6.750232
2.899998,10.82881,4.943908,17.46582,28.4378
3.649998,0,0,0,0
1.999997,0,0,0,0
1.999997,-3.010309,2.799487,-6.544149,6.085842
1.999997,-6.282387,5.842409,-6.544149,6.085842
1.999997,-9.554467,5.217258,-6.544149,-7.085842
-0.5500024,-2.944875,0.9303247,16.36037,-8.857303
-1.600002,5.235312,-3.498326,16.36037,-8.857303
-5.350004,0,0,0,0
-3.550003,0,0,0,0
0.3499976,0.8873219,-0.7931088,7.394349,-6.60924
-0.5500023,4.584496,-4.097728,7.394349,-6.60924
-4.300004,8.281665,-6.853612,7.394349,7.60924
-5.200004,4.954208,-2.55439,-18.48587,9.511549
-1.300002,-4.658445,2.391616,-18.48587,9.511549
1.549997,0,0,0,0
3.049998,0,0,0,0
0.9499977,-0.7714944,0.7140635,-6.429121,5.95053
0.1999978,-3.986055,3.689329,-6.429121,5.95053
0.1999978,-7.3292,6.783602,-6.429121,5.95053
0.04999778,-8.486437,3.963392,16.0728,-8.688162
-2.950003,-0.4500379,-0.3806892,16.0728,-8.688162
-4.450004,7.586361,-4.724771,16.0728,-8.688162
-6.5,4.693258,-6.536167,-16.0728,5.344081
-3.949998,-3.343141,-3.864126,-16.0728,5.344081
-1.699997,-8.807893,-1.352408,16.0728,2.67204
-1.699997,-0.7714939,-0.01638794,16.0728,2.67204
0.1000025,7.586361,1.373073,16.0728,2.67204
3.850003,4.693258,2.281568,-16.0728,1.33602
3.850003,-3.343141,2.949581,-16.0728,1.33602
2.650003,-8.807893,3.577513,16.0728,0.6680101
3.400003,-0.7714939,3.91152,16.0728,0.6680101
3.400003,7.264905,4.245522,16.0728,0.6680101
5.950005,5.014714,4.479322,-16.0728,0.3340051
4.300004,-3.021685,4.646323,-16.0728,0.3340051
3.100003,-9.129349,4.806643,16.0728,0.1670025
3.100003,-1.09295,4.89015,16.0728,0.1670025
5.650004,7.264905,4.976996,16.0728,0.1670025
6.100005,5.014714,5.035447,-16.0728,0.08350126
5.050004,-3.021685,5.077194,-16.0728,0.08350126
5.050004,-9.129349,5.117271,16.0728,0.04175063
4.150003,-0.7714939,5.138979,16.0728,0.04175063
3.850003,7.264905,5.159853,16.0728,0.04175063
3.850003,0,0,0,0
3.850003,0,0,0,0
3.850003,1.362473,1.346298,6.193061,6.119536
3.850003,4.459005,4.406066,6.193061,6.119536
5.500004,7.555538,6.956272,6.193061,-7.119535
2.500002,8.236775,3.218516,-15.48265,-8.89942
2.500002,0.1857931,-1.409182,-15.48265,-8.89942
2.500002,-7.555536,-5.858892,-15.48265,-8.89942
1.000002,0,0,0,0
1.000002,0,0,0,0
1.000002,1.502519,-1.471197,6.829634,-6.687257
2.200002,4.917336,-4.814826,6.829634,-6.687257
-1.699997,8.468751,-5.724788,6.829634,7.687257
-5.449999,5.395416,-1.381489,-17.07409,9.609071
-3.349998,-3.141626,3.423046,-17.07409,9.609071
-1.849997,0,0,0,0
-1.399997,0,0,0,0
-2.599998,0.1346754,-0.1146343,6.733772,-5.731718
-5.449999,3.501562,-2.980493,6.733772,-5.731718
-6.65,6.868449,-5.846354,6.733772,-5.731718
-6.5,9.494615,-5.208792,-16.83443,8.414646
-3.049998,1.0774,-1.001467,-16.83443,8.414646
0.4000024,-7.339814,3.205856,-16.83443,8.414646
0.4000024,-4.309618,6.066837,16.83443,4.207323
2.200002,4.444284,5.826837,16.83443,-5.207323
3.250003,0,0,0,0
3.700003,0,0,0,0
3.700003,0.4164404,-0.3053519,6.940672,-5.089199
2.950003,3.886777,-2.849952,6.940672,-5.089199
-0.7999973,7.357115,-5.394548,6.940672,-5.089199
-4.699999,10.96626,-6.048814,6.940672,6.089199
-6.5,0,0,0,0
-6.5,0,0,0,0
-6.5,-3.018675,2.125816,-7.546687,5.314539
-6.5,-6.792018,4.783086,-7.546687,5.314539
-6.5,-8.678683,6.968621,18.86672,-7.643174
-4.699999,0.7546731,3.147033,18.86672,-7.643174
-0.9499974,10.18803,-0.6745541,18.86672,-7.643174
0.8500023,0.7546728,-2.66178,-18.86672,-3.821587
0.7000024,-8.678683,-4.572573,-18.86672,-3.821587
-3.049998,-2.264002,-5.719045,18.86672,-1.910793
-5.299999,7.169355,-6.674436,18.86672,-1.910793
-4.849999,0,0.28,0,1
-3.649998,0,0.7799998,0,1
-0.04999754,1.807931,-0.2734424,6.456897,-4.548007
-2.599998,5.165519,-2.638405,6.456897,-4.548007
-3.649998,8.393969,-4.912406,6.456897,-4.548007
-6.65,5.940349,-6.737089,-16.14224,6.685009
-6.5,-2.130772,-3.394581,-16.14224,6.685009
-2.899998,-9.556204,-0.05207682,16.14224,3.342505
0.8500023,-1.485083,1.619175,16.14224,3.342505
1.300002,6.586039,3.290429,16.14224,3.342505
5.050004,5.617504,4.527154,-16.14224,1.671252
5.050004,-2.453617,5.362776,-16.14224,1.671252
2.350002,-9.233359,6.181685,16.14224,0.8356262
2.500002,-0.8393931,6.616214,16.14224,0.8356262
6.250005,7.231729,7.034031,16.14224,0.8356262
6.5,4.971814,6.923455,-16.14224,-0.5
5.149999,-3.099307,6.673449,-16.14224,-0.5
3.949998,-8.58767,6.438444,16.14224,-0.25
3.199998,-0.5165483,6.313441,16.14224,-0.25
4.549999,7.877419,6.183438,16.14224,-0.25
6.2,4.326124,6.100936,-16.14224,-0.125
4.399999,-3.744996,6.038435,-16.14224,-0.125
4.399999,-7.941981,5.982184,16.14224,-0.0625
3.649998,0.1291414,5.95094,16.14224,-0.0625
3.799998,8.200264,5.919695,16.14224,-0.0625
6.5,0,0,0,0
3.949998,0,0,0,0
0.1999975,-1.545196,1.014921,-7.725982,5.074606
0.04999754,-5.562706,3.653718,-7.725982,5.074606
3.199998,-9.425699,6.191017,-7.725982,5.074606
2.149997,-1.622458,4.901465,19.31495,-7.343258
1.249997,8.03502,1.229835,19.31495,-7.343258
-2.500003,1.467935,-1.19344,-19.31495,-3.671629
-2.200002,-8.189543,-3.029255,-19.31495,-3.671629
-2.050002,-2.395056,-4.167461,19.31495,-1.835814
-2.050002,7.262422,-5.085372,19.31495,-1.835814
-2.050002,0,0,0,0
-3.550003,0,0,0,0
-0.2500026,1.947198,1.319136,7.489221,5.073599
2.149997,5.841593,3.957406,7.489221,5.073599
5.149999,9.586203,6.494204,7.489221,5.073599
6.5,1.162828,2.598566,-19.47086,-11.80983
2.899998,-8.572599,-3.306351,-19.47086,-11.80983
1.399997,0,0,0,0
1.399997,0,0,0,0
1.399997,-2.500926,1.719903,-7.355663,5.058536
2.749998,-6.178759,4.249171,-7.355663,5.058536
3.799998,-9.709474,6.879605,18.38916,6.32317
1.699997,-0.5148944,3.783874,18.38916,-7.32317
-0.1000025,8.679684,0.1222892,18.38916,-7.32317
-2.950003,2.427371,-2.074662,-18.38916,-3.661585
-1.450002,-6.767207,-3.905454,-18.38916,-3.661585
-2.800003,-4.192726,-5.187009,18.38916,-1.830793
-5.200004,5.369636,-6.139021,18.38916,-1.830793
-6.65,5.737419,-6.853027,-18.38916,-0.9153963
-4.549999,-3.457159,-6.87081,-18.38916,0.9999999
-2.149997,-7.502773,-6.430809,18.38916,0.5
-2.449997,1.691805,-6.180803,18.38916,0.5
-6.2,9.415251,-5.935797,-18.38916,0.25
-6.5,0.220672,-5.810794,-18.38916,0.25
-3.199998,-8.973907,-5.685791,-18.38916,0.25
-2.749998,-1.986027,-5.61329,18.38916,0.125
-2.749998,7.576334,-5.548288,18.38916,0.125
-6.2,0,0,0,0
-3.049998,0,0,0,0
-0.4999975,1.933374,-1.667792,7.436054,-6.414585
-3.649998,5.651402,-4.875083,7.436054,-6.414585
-5.149999,9.369428,-6.166291,7.436054,7.414585
-3.349998,2.379537,-1.717539,-18.59013,9.26823
-3.349998,-6.91553,2.916577,-18.59013,9.26823
-3.499998,0,0,0,0
-1.999997,0,0,0,0
-1.399997,-1.633796,1.779913,-6.283833,6.845818
-2.449997,-4.775712,5.202821,-6.283833,6.845818
-3.049998,-7.917628,5.707402,-6.283833,-7.845818
-5.75,-7.28925,1.470662,15.70958,-9.807272
-5.75,0.5655416,-3.432975,15.70958,-9.807272
-5.75,8.420335,-5.882866,15.70958,10.80727
-2.599998,3.393266,-2.424538,-15.70958,5.403636
-1.099997,-4.461524,0.2772803,-15.70958,5.403636
1.300002,-7.917634,2.654881,15.70958,2.701818
3.250003,-0.06284159,4.00579,15.70958,2.701818
4.450004,7.791951,5.356693,15.70958,2.701818
6.5,4.335841,6.24829,-15.70958,1.350909
4.099998,-3.518949,6.923741,-15.70958,1.350909
1.849997,-8.860209,6.431106,15.70958,-1.175454
1.849997,-1.005416,5.84338,15.70958,-1.175454
2.299997,7.163568,5.232146,15.70958,-1.175454
6.05,8.156104,5.125613,-5.734976,-13.25242
6.2,5.173921,-1.765647,-5.734976,-13.25242
6.2,2.306433,-6.211472,-5.734976,14.25242
6.2,-0.5610549,0.91474,-5.734976,14.25242
6.2,-3.428544,6.290661,-5.734976,-15.25242
6.2,-6.296029,-1.335551,-5.734976,-15.25242
6.2,-9.163513,-5.20118,-5.734976,16.25242
4.399999,-7.90182,0.1621189,5.734976,8.126211
0.9499974,-5.034336,4.225224,5.734976,8.126211
0.9499974,-2.052149,5.710467,5.734976,-9.126211
0.9499974,0.8153389,1.147362,5.734976,-9.126211
0.9499974,3.682828,-3.415744,5.734976,-9.126211
0.04999754,6.550313,-6.458655,5.734976,10.12621
-0.4000024,9.417797,-1.395551,5.734976,10.12621
1.249997,7.467908,1.642312,-5.734976,5.063106
1.249997,4.600424,4.173865,-5.734976,5.063106
1.249997,1.732935,6.705417,-5.734976,5.063106
1.249997,-1.134552,4.806486,-5.734976,-6.063106
1.249997,-4.116741,1.653672,-5.734976,-6.063106
1.249997,-6.984225,-1.37788,-5.734976,-6.063106
1.249997,-9.851709,-4.409432,-5.734976,-6.063106
-0.1000025,-7.213624,-6.046476,5.734976,-3.031553
-2.050002,-4.34614,-6.59342,5.734976,4.031553
-2.050002,-1.478651,-4.577639,5.734976,4.031553
-2.050002,1.388836,-2.561862,5.734976,4.031553
-2.050002,4.256325,-0.5460857,5.734976,4.031553
0.3499973,7.238509,1.550322,5.734976,4.031553
3.199998,9.647196,3.525782,-5.734976,2.015776
6.65,6.779712,4.533672,-5.734976,2.015776
6.5,3.912227,5.541563,-5.734976,2.015776
3.049998,1.044738,6.549454,-5.734976,2.015776
-0.7000024,-1.822749,6.571032,-5.734976,-3.015776
-3.850003,-4.690238,5.063142,-5.734976,-3.015776
-0.8500025,-7.672421,3.494936,-5.734976,-3.015776
2.899998,-9.392912,2.107677,5.734976,-1.507888
3.349998,-6.525428,1.353732,5.734976,-1.507888
0.7999974,-3.543243,0.5696298,5.734976,-1.507888
-2.950003,-0.6757548,-0.1843143,5.734976,-1.507888
-4.450004,2.191733,-0.9382582,5.734976,-1.507888
-4.450004,5.059221,-1.692203,5.734976,-1.507888
-5.500004,7.926705,-2.446148,5.734976,-1.507888
-3.550003,10.42346,-1.769948,2.645554,8.922843
-1.150002,0,0,0,0
-1.150002,0,0,0,0
-1.750002,-0.3163142,0.275821,-7.907856,6.895525
1.999997,-4.270242,3.723585,-7.907856,6.895525
2.599998,-8.224175,7.171344,-7.907856,6.895525
-1.150002,-4.665643,2.730374,19.76964,-9.869407
-3.100003,5.219175,-2.20433,19.76964,-9.869407
-6.65,4.42839,-6.053396,-19.76964,-4.934703
-6.05,-5.456429,-5.497309,-19.76964,5.934703
-2.299997,-5.061036,-3.242117,19.76964,2.967352
-1.999997,4.823782,-1.758439,19.76964,2.967352
-1.999997,5.219175,-0.601172,-19.76964,1.483676
-1.999997,-4.665643,0.1406659,-19.76964,1.483676
-1.849997,-5.851822,0.7341365,19.76964,0.7418379
-0.4999975,4.42839,1.119893,19.76964,0.7418379
2.350003,5.614568,1.416629,-19.76964,0.370919
1.750002,-4.27025,1.602089,-19.76964,0.370919
-0.3499973,-6.247215,1.754166,19.76964,0.1854595
